asa.county,asa.states,score_combine,score_infection,score_death,asa_under5yr,asa_15yrto44yr,asa_65andOver,asa_75andOver,asa_bachelor,asa_disabilityrate,asa_employment,asa_highrisk,asa_lessHighSchool,asa_nocomputer,asa_noinsurance,asa_nointernet,asa_poverty,asa_black,asa_white,asa_under5yr_asa_bachelor,asa_under5yr_asa_disabilityrate,asa_under5yr_asa_employment,asa_under5yr_asa_highrisk,asa_under5yr_asa_lessHighSchool,asa_under5yr_asa_nocomputer,asa_under5yr_asa_noinsurance,asa_under5yr_asa_nointernet,asa_under5yr_asa_poverty,asa_under5yr_asa_black,asa_under5yr_asa_white,asa_15yrto44yr_asa_bachelor,asa_15yrto44yr_asa_disabilityrate,asa_15yrto44yr_asa_employment,asa_15yrto44yr_asa_highrisk,asa_15yrto44yr_asa_lessHighSchool,asa_15yrto44yr_asa_nocomputer,asa_15yrto44yr_asa_noinsurance,asa_15yrto44yr_asa_nointernet,asa_15yrto44yr_asa_poverty,asa_15yrto44yr_asa_black,asa_15yrto44yr_asa_white,asa_65andOver_asa_bachelor,asa_65andOver_asa_disabilityrate,asa_65andOver_asa_employment,asa_65andOver_asa_highrisk,asa_65andOver_asa_lessHighSchool,asa_65andOver_asa_nocomputer,asa_65andOver_asa_noinsurance,asa_65andOver_asa_nointernet,asa_65andOver_asa_poverty,asa_65andOver_asa_black,asa_65andOver_asa_white,asa_75andOver_asa_bachelor,asa_75andOver_asa_disabilityrate,asa_75andOver_asa_employment,asa_75andOver_asa_highrisk,asa_75andOver_asa_lessHighSchool,asa_75andOver_asa_nocomputer,asa_75andOver_asa_noinsurance,asa_75andOver_asa_nointernet,asa_75andOver_asa_poverty,asa_75andOver_asa_black,asa_75andOver_asa_white,asa_bachelor_asa_disabilityrate,asa_bachelor_asa_employment,asa_bachelor_asa_highrisk,asa_bachelor_asa_nocomputer,asa_bachelor_asa_nointernet,asa_bachelor_asa_poverty,asa_bachelor_asa_black,asa_bachelor_asa_white,asa_disabilityrate_asa_employment,asa_disabilityrate_asa_highrisk,asa_disabilityrate_asa_lessHighSchool,asa_disabilityrate_asa_nocomputer,asa_disabilityrate_asa_nointernet,asa_disabilityrate_asa_poverty,asa_disabilityrate_asa_black,asa_disabilityrate_asa_white,asa_employment_asa_highrisk,asa_employment_asa_lessHighSchool,asa_employment_asa_nocomputer,asa_employment_asa_nointernet,asa_employment_asa_poverty,asa_employment_asa_black,asa_employment_asa_white,asa_highrisk_asa_lessHighSchool,asa_highrisk_asa_nocomputer,asa_highrisk_asa_nointernet,asa_highrisk_asa_poverty,asa_highrisk_asa_black,asa_highrisk_asa_white,asa_lessHighSchool_asa_nocomputer,asa_lessHighSchool_asa_nointernet,asa_lessHighSchool_asa_poverty,asa_lessHighSchool_asa_black,asa_lessHighSchool_asa_white,asa_nocomputer_asa_poverty,asa_nocomputer_asa_black,asa_nocomputer_asa_white,asa_noinsurance_asa_poverty,asa_nointernet_asa_poverty,asa_nointernet_asa_black,asa_nointernet_asa_white,asa_poverty_asa_black,asa_poverty_asa_white
Tangipahoa Parish ,LA,0.394671911,0.158355558,0.006143864,0.067706555,0.4029668,0.149126582,0.056991051,0.164732335,0.199,0.434979741,0.0892934,0.120579112,0.030506538,0.09,0.06190356,0.229,0.299447899,0.657007376,0.011153459,0.013473604,0.02945098,0.006045748,0.008163996,0.002065493,0.00609359,0.004191277,0.015504801,0.020274586,0.044483706,0.066381662,0.080190393,0.175282394,0.035982276,0.048589379,0.012293122,0.036267012,0.024945079,0.092279397,0.120667562,0.26475216,0.02456597,0.02967619,0.064867042,0.01331602,0.017981551,0.004549336,0.013421392,0.009231466,0.034149987,0.044655642,0.097977264,0.009388269,0.011341219,0.024789953,0.005088925,0.00687193,0.0017386,0.005129195,0.003527949,0.013050951,0.01706585,0.037443541,0.032781735,0.071655228,0.01470951,0.005025413,0.010197518,0.037723705,0.049328752,0.108230359,0.086560968,0.017769387,0.023995243,0.006070801,0.012318808,0.045571,0.059590132,0.130744468,0.03884082,0.052449471,0.013269726,0.026926794,0.099610361,0.13025377,0.285784898,0.010766919,0.002724033,0.005527579,0.020448189,0.026738721,0.058666422,0.003678451,0.007464276,0.027612617,0.036107162,0.079221366,0.006985997,0.009135119,0.02004302,0.02061,0.014175915,0.018536891,0.040671096,0.068573569,0.150454689
Tarrant County ,TX,-0.041546698,0.559401907,-0.015623745,0.068341962,0.424916826,0.116373962,0.045057467,0.229495628,0.103,0.498490617,0.077959967,0.094119186,0.013615123,0.167,0.030702754,0.102,0.169510325,0.64989786,0.015684181,0.007039222,0.034067827,0.005327937,0.00643229,0.000930484,0.011413108,0.002098286,0.00697088,0.011584668,0.044415295,0.097516554,0.043766433,0.211817051,0.033126502,0.039992826,0.005785295,0.07096111,0.013046117,0.043341516,0.072027789,0.276152536,0.026707315,0.011986518,0.058011328,0.00907251,0.010953023,0.001584446,0.019434452,0.003573001,0.011870144,0.019726588,0.075631189,0.010340492,0.004640919,0.022460725,0.003512679,0.004240772,0.000613463,0.007524597,0.001383388,0.004595862,0.007637706,0.029282751,0.02363805,0.114401417,0.017891472,0.003124611,0.007046148,0.023408554,0.038901878,0.149148718,0.051344534,0.008029877,0.009694276,0.001402358,0.003162384,0.010506,0.017459563,0.06693948,0.038862312,0.046917531,0.006787011,0.015305035,0.050846043,0.084499306,0.323967985,0.007337529,0.001061435,0.002393586,0.007951917,0.013215019,0.050666016,0.001281444,0.002889718,0.009600157,0.015954174,0.061167858,0.001388743,0.002307904,0.008848439,0.017034,0.003131681,0.005204434,0.019953654,0.017290053,0.066289582
Taylor County ,TX,0.6750784,-0.071845436,0.019418878,0.072047467,0.443767478,0.147811409,0.064810119,0.178629903,0.148,0.464255184,0.093549415,0.062513584,0.028717562,0.172,0.055211035,0.14,0.083435965,0.779373198,0.012869832,0.010663025,0.03344841,0.006739998,0.004503945,0.002069028,0.012392164,0.003977815,0.010086645,0.00601135,0.056151865,0.079270142,0.065677587,0.206021352,0.041514188,0.027741496,0.01274392,0.076328006,0.024500862,0.062127447,0.037026168,0.345860478,0.026403538,0.021876089,0.068622213,0.013827671,0.009240221,0.004244783,0.025423562,0.008160821,0.020693597,0.012332788,0.115200251,0.011577025,0.009591898,0.030088434,0.006062949,0.004051513,0.001861189,0.01114734,0.003578234,0.009073417,0.005407495,0.05051127,0.026437226,0.082929858,0.016710723,0.005129815,0.009862342,0.025008186,0.014904158,0.139219359,0.068709767,0.013845313,0.00925201,0.004250199,0.008171233,0.02072,0.012348523,0.115347233,0.043430801,0.029022255,0.013332277,0.025632009,0.064995726,0.038735579,0.361828047,0.005848109,0.002686511,0.00516496,0.013096918,0.007805386,0.072909907,0.001795238,0.00345144,0.008751902,0.005215881,0.048721412,0.004020459,0.002396077,0.022381698,0.02408,0.007729545,0.004606586,0.043030001,0.011681035,0.109112248
Terrebonne Parish ,LA,0.675712014,-0.012842852,0.017901374,0.06625868,0.404260327,0.149555047,0.06656648,0.122785417,0.146,0.44403002,0.101909271,0.138365577,0.038257847,0.084,0.050932003,0.2,0.189152733,0.694896841,0.0081356,0.009673767,0.029420843,0.006752374,0.00916792,0.002534914,0.005565729,0.003374687,0.013251736,0.01253301,0.046042947,0.049637273,0.059022008,0.179503721,0.041197875,0.055935713,0.01546613,0.033957867,0.020589788,0.080852065,0.076466946,0.280919224,0.018363179,0.021835037,0.066406931,0.015241046,0.02069327,0.005721654,0.012562624,0.007617138,0.029911009,0.028288746,0.10392533,0.008173393,0.009718706,0.029557515,0.006783741,0.009210509,0.00254669,0.005591584,0.003390364,0.013313296,0.012591232,0.046256837,0.017926671,0.054520411,0.012512972,0.004697506,0.006253707,0.024557083,0.023225197,0.085323198,0.064828383,0.014878754,0.020201374,0.005585646,0.007436072,0.0292,0.027616299,0.101454939,0.045250776,0.06143847,0.016987633,0.022615338,0.088806004,0.083989492,0.308555058,0.014100735,0.003898829,0.005190443,0.020381854,0.019276417,0.07081643,0.005293569,0.007047236,0.027673115,0.026172227,0.096149802,0.007651569,0.007236576,0.026585257,0.0168,0.010186401,0.009633928,0.035392488,0.037830547,0.138979368
Tom County ,TX,0.767551594,0.150047213,0.01605417,0.066921141,0.434739933,0.153372483,0.065041946,0.16908557,0.159,0.469689597,0.069219799,0.090478188,0.025167785,0.123,0.042936242,0.121,0.033028523,0.860629195,0.011315399,0.010640461,0.031432164,0.004632268,0.006054904,0.001684257,0.0082313,0.002873342,0.008097458,0.002210306,0.057594288,0.073508249,0.069123649,0.204192824,0.030092611,0.039334481,0.010941441,0.053473012,0.018666099,0.052603532,0.014358818,0.374149879,0.025933074,0.024386225,0.07203746,0.010616412,0.013876864,0.003860046,0.018864815,0.006585238,0.01855807,0.005065667,0.131996837,0.010997655,0.010341669,0.030549525,0.00450219,0.005884877,0.001636962,0.008000159,0.002792657,0.007870075,0.002148239,0.055976998,0.026884606,0.079417733,0.011704069,0.004255509,0.007259899,0.020459354,0.005584647,0.145519978,0.074680646,0.011005948,0.014386032,0.004001678,0.006826862,0.019239,0.005251535,0.136840042,0.032511819,0.042496664,0.011821047,0.020166706,0.056832441,0.015513154,0.40422858,0.006262882,0.001742109,0.002972038,0.008375596,0.002286228,0.05957258,0.002277136,0.003884793,0.010947861,0.002988361,0.07786817,0.003045302,0.000831255,0.021660131,0.014883,0.005195285,0.001418121,0.036952183,0.003996451,0.104136133
Travis County ,TX,-2.022930315,-0.861779965,-0.030188134,0.060260418,0.487866124,0.101603355,0.035925159,0.382867827,0.088,0.573164337,0.085674993,0.079122951,0.018502238,0.141,0.037865574,0.109,0.080058621,0.71812483,0.023071775,0.005302917,0.034539123,0.005162811,0.004767982,0.001114953,0.008496719,0.002281795,0.006568386,0.004824366,0.043274502,0.186788243,0.042932219,0.279627464,0.041797927,0.038601407,0.009026615,0.068789123,0.018473331,0.053177408,0.039057889,0.350348777,0.038900656,0.008941095,0.05823542,0.008704867,0.008039157,0.001879889,0.014326073,0.003847269,0.011074766,0.008134224,0.072963892,0.013754588,0.003161414,0.02059102,0.003077888,0.002842505,0.000664696,0.005065447,0.001360327,0.003915842,0.002876119,0.025798749,0.033692369,0.219446184,0.032802198,0.007083912,0.01449751,0.041732593,0.03065187,0.274946893,0.050438462,0.007539399,0.00696282,0.001628197,0.003332171,0.009592,0.007045159,0.063194985,0.049105851,0.045350454,0.010604823,0.021703197,0.062474913,0.045886746,0.411603542,0.006778858,0.001585179,0.003244133,0.009338574,0.006859022,0.06152534,0.001463952,0.002996036,0.008624402,0.006334474,0.056820156,0.002016744,0.001481264,0.013286917,0.015369,0.004127348,0.003031466,0.027192209,0.00872639,0.078275606
Troup County ,GA,3.017094072,0.636734466,0.061885711,0.063899774,0.41230228,0.152269672,0.052801693,0.132490489,0.172,0.411544292,0.079045222,0.091101513,0.055261577,0.145,0.073910929,0.224,0.357984611,0.557392523,0.008466112,0.010990761,0.026297587,0.005050972,0.005821366,0.003531202,0.009265467,0.004722892,0.014313549,0.022875136,0.035617256,0.054626131,0.070915992,0.16968065,0.032590525,0.037561362,0.022784474,0.059783831,0.030473645,0.092355711,0.147597871,0.229814208,0.020174283,0.026190384,0.062665714,0.01203619,0.013871998,0.008414662,0.022079102,0.011254393,0.034108407,0.054510199,0.084873977,0.006995722,0.009081891,0.021730235,0.004173722,0.004810314,0.002917905,0.007656245,0.003902622,0.011827579,0.018902194,0.029431269,0.022788364,0.054525704,0.01047274,0.007321633,0.009792495,0.02967787,0.047429556,0.073849208,0.070785618,0.013595778,0.01566946,0.009504991,0.01271268,0.038528,0.061573353,0.095871514,0.03253061,0.037492308,0.022742587,0.030417621,0.092185921,0.147326523,0.229391711,0.007201139,0.004368164,0.005842306,0.01770613,0.028296973,0.044059216,0.005034413,0.006733397,0.020406739,0.03261294,0.050779302,0.012378593,0.019782794,0.03080239,0.03248,0.016556048,0.026458975,0.041197399,0.080188553,0.124855925
Tulsa County ,OK,0.187679437,0.538742235,-0.009127096,0.070359695,0.405600781,0.148034232,0.060639826,0.231005353,0.122,0.491007625,0.082031826,0.079810974,0.022503192,0.144,0.044513715,0.143,0.098331369,0.695720372,0.016253466,0.008583883,0.034547147,0.005771734,0.005615476,0.001583318,0.010131796,0.003131971,0.010061436,0.006918565,0.048950673,0.093695952,0.049483295,0.199153076,0.033272173,0.032371393,0.009127312,0.058406512,0.018054798,0.058000912,0.03988328,0.282184726,0.0341967,0.018060176,0.072685937,0.012143518,0.011814756,0.003331243,0.021316929,0.006589554,0.021168895,0.014556409,0.102990431,0.014008124,0.007398059,0.029774617,0.004974396,0.004839724,0.00136459,0.008732135,0.002699304,0.008671495,0.005962797,0.042188362,0.028182653,0.11342539,0.018949791,0.005198358,0.010282906,0.033033765,0.022715073,0.16071513,0.05990293,0.010007883,0.009736939,0.002745389,0.005430673,0.017446,0.011996427,0.084877885,0.040278252,0.039187797,0.011049239,0.021856573,0.07021409,0.048281452,0.341604008,0.00654704,0.001845978,0.003651541,0.011730551,0.008066302,0.057071213,0.001796002,0.003552683,0.011412969,0.007847922,0.055526121,0.003217956,0.00221277,0.015655929,0.020592,0.006365461,0.004377095,0.030969098,0.014061386,0.099488013
Tuscaloosa County ,AL,1.298852769,1.01780267,0.007306873,0.058656349,0.46332784,0.137818538,0.052609204,0.210417712,0.131,0.459172219,0.060533544,0.083785914,0.032972702,0.071,0.048358052,0.163,0.324668625,0.63833202,0.012342335,0.007683982,0.026933366,0.003550677,0.004914576,0.001934058,0.004164601,0.002836507,0.009560985,0.019043876,0.037442226,0.097492384,0.060695947,0.212747272,0.028046876,0.038820347,0.015277171,0.032896277,0.022405632,0.075522438,0.150428013,0.295756996,0.028999461,0.018054228,0.063282444,0.008342645,0.011547252,0.00454425,0.009785116,0.006664636,0.022464422,0.044745355,0.087973986,0.011069908,0.006891806,0.024156685,0.003184622,0.00440791,0.001734668,0.003735253,0.002544079,0.0085753,0.017080558,0.033582139,0.02756472,0.096617968,0.01273733,0.006938041,0.010175391,0.034298087,0.068316029,0.134316363,0.060151561,0.007929894,0.010975955,0.004319424,0.006334905,0.021353,0.04253159,0.083621495,0.027795322,0.038472164,0.015140149,0.022204674,0.074845072,0.149078813,0.29310433,0.005071858,0.001995955,0.002927284,0.009866968,0.019653342,0.038640499,0.002762648,0.004051724,0.013657104,0.027202657,0.053483232,0.00537455,0.010705202,0.021047531,0.011573,0.007882362,0.015700342,0.030868493,0.052920986,0.104048119
Union County ,NC,-0.978513238,-0.135813534,-0.021908904,0.057079367,0.383041704,0.127795913,0.050758988,0.246353066,0.089,0.499051526,0.064012607,0.076190595,0.01377059,0.087,0.024468542,0.07,0.114542294,0.790581133,0.014061677,0.005080064,0.028485545,0.003653799,0.004348911,0.000786017,0.004965905,0.001396649,0.003995556,0.006538002,0.045125871,0.094363498,0.034090712,0.191157547,0.024519498,0.029184175,0.00527471,0.033324628,0.009372472,0.026812919,0.043874475,0.302825544,0.031482915,0.011373836,0.063776745,0.00818055,0.009736847,0.001759825,0.011118244,0.00312698,0.008945714,0.014638037,0.101033038,0.012504632,0.00451755,0.02533135,0.003249215,0.003867357,0.000698981,0.004416032,0.001241998,0.003553129,0.005814051,0.040129098,0.021925423,0.122942874,0.015769702,0.003392427,0.0060279,0.017244715,0.028217845,0.194762086,0.044415586,0.005697122,0.006780963,0.001225583,0.0021777,0.00623,0.010194264,0.070361721,0.031945589,0.038023033,0.006872234,0.012211063,0.034933607,0.057162507,0.394540721,0.004877159,0.000881491,0.001566295,0.004480882,0.007332151,0.050607159,0.001049189,0.001864273,0.005333342,0.008727046,0.060234847,0.000963941,0.001577315,0.010886769,0.00609,0.001712798,0.002802683,0.019344368,0.008017961,0.055340679
Victoria County ,TX,1.681968885,0.709380704,0.025285806,0.065277355,0.389090396,0.161960818,0.068839321,0.127383693,0.166,0.456930629,0.103568481,0.115199166,0.029212458,0.199,0.081360497,0.145,0.063116285,0.874006342,0.008315271,0.010836041,0.029827223,0.006760677,0.007519897,0.001906912,0.012990194,0.005310998,0.009465216,0.004120064,0.057052822,0.049563772,0.064589006,0.177787319,0.040297501,0.044822889,0.011366287,0.077428989,0.031656588,0.056418107,0.02455794,0.340067474,0.020631167,0.026885496,0.074004858,0.016774036,0.018657751,0.004731274,0.032230203,0.013177213,0.023484319,0.010222365,0.141554782,0.008769007,0.011427327,0.031454794,0.007129584,0.007930232,0.002010966,0.013699025,0.005600801,0.009981702,0.004344882,0.060166003,0.021145693,0.058205511,0.013192936,0.003721191,0.010364001,0.018470635,0.008039985,0.111334156,0.075850484,0.017192368,0.019123062,0.004849268,0.013505843,0.02407,0.010477303,0.145085053,0.047323611,0.052638027,0.013348067,0.037176103,0.066254941,0.028839764,0.399360268,0.011931003,0.00302549,0.008426383,0.01501743,0.006536858,0.090519509,0.003365251,0.009372661,0.016703879,0.007270943,0.100684802,0.004235806,0.001843782,0.025531874,0.028855,0.011797272,0.005135172,0.07110959,0.009151861,0.12673092
Volusia County ,FL,-1.218072879,-0.829129854,-0.010111924,0.047176495,0.332042857,0.247966686,0.10940855,0.186141295,0.181,0.438463791,0.096818271,0.077591255,0.018563703,0.132,0.057529225,0.129,0.104456301,0.779086328,0.008781494,0.008538946,0.020685185,0.004567547,0.003660483,0.00087577,0.006227297,0.002714027,0.006085768,0.004927882,0.036754562,0.061806887,0.060099757,0.14558877,0.032147815,0.025763622,0.006163945,0.043829657,0.019102168,0.042833529,0.034683969,0.25869005,0.04615684,0.04488197,0.108724413,0.024007706,0.019240046,0.00460318,0.032731603,0.014265331,0.031987702,0.025901683,0.193187455,0.020365449,0.019802948,0.047971688,0.010592747,0.008489147,0.002031028,0.014441929,0.006294189,0.014113703,0.011428412,0.085238705,0.033691574,0.081616218,0.018021878,0.003455472,0.010708564,0.024012227,0.019443631,0.145020138,0.079361946,0.017524107,0.014044017,0.00336003,0.01041279,0.023349,0.01890659,0.141014625,0.042451306,0.034020956,0.008139512,0.025224482,0.056561829,0.045800306,0.341601145,0.007512251,0.001797306,0.00556988,0.012489557,0.010113278,0.075429791,0.001440381,0.004463765,0.010009272,0.008104895,0.060450286,0.002394718,0.001939096,0.014462727,0.017028,0.00742127,0.00600929,0.044820233,0.013474863,0.100502136
Wagoner County ,OK,-0.63227107,-0.397816782,-0.006095453,0.056858862,0.381503032,0.167771777,0.068176506,0.162863364,0.156,0.47508273,0.072703564,0.072039267,0.025206362,0.12,0.048198403,0.073,0.036400989,0.739115994,0.009260226,0.008869982,0.027012663,0.004133842,0.004096071,0.001433205,0.006823063,0.002740506,0.004150697,0.002069719,0.042025294,0.062132867,0.059514473,0.181245502,0.02773663,0.027483199,0.009616304,0.045780364,0.018387837,0.027849721,0.013887088,0.281974993,0.027323876,0.026172397,0.079705474,0.012197606,0.012086156,0.004228916,0.020132613,0.008086332,0.01224734,0.006107059,0.124002804,0.011103455,0.010635535,0.032389481,0.004956675,0.004911386,0.001718482,0.008181181,0.003285999,0.004976885,0.002481692,0.050390346,0.025406685,0.077373572,0.011840747,0.004105193,0.007849754,0.011889026,0.005928388,0.120374917,0.074112906,0.011341756,0.011238126,0.003932192,0.007518951,0.011388,0.005678554,0.115302095,0.034540208,0.034224612,0.011975107,0.022898229,0.034681039,0.017293481,0.351141244,0.005237511,0.001832592,0.003504196,0.00530736,0.002646482,0.053736367,0.001815848,0.003472178,0.005258866,0.002622301,0.053245374,0.001840064,0.000917537,0.018630425,0.00876,0.003518483,0.00175447,0.035624211,0.002657272,0.053955468
Wake County ,NC,-2.043344224,-0.835868304,-0.031392528,0.060312423,0.428266507,0.120227279,0.046166397,0.382808895,0.087,0.530287535,0.070597907,0.052804515,0.011634695,0.087,0.02408971,0.08,0.205178091,0.641915843,0.023088132,0.005247181,0.031982926,0.004257931,0.003184768,0.000701717,0.005247181,0.001452909,0.004824994,0.012374788,0.0387155,0.163944228,0.037259186,0.22710439,0.030234719,0.022614405,0.00498275,0.037259186,0.010316816,0.034261321,0.087870904,0.274911056,0.046024072,0.010459773,0.063755027,0.008487794,0.006348543,0.001398808,0.010459773,0.00289624,0.009618182,0.024668004,0.077175795,0.017672907,0.004016477,0.024481465,0.003259251,0.002437794,0.000537132,0.004016477,0.001112135,0.003693312,0.009472333,0.029634942,0.033304374,0.202998785,0.027025507,0.004453865,0.009221755,0.030624712,0.078543998,0.245731095,0.046135016,0.006142018,0.004593993,0.001012218,0.002095805,0.00696,0.017850494,0.055846678,0.03743719,0.028001576,0.006169734,0.012774473,0.042423003,0.108803384,0.34039997,0.003727888,0.000821385,0.001700683,0.005647833,0.014485144,0.045317915,0.000614364,0.001272045,0.004224361,0.01083433,0.033896055,0.000930776,0.002387185,0.007468495,0.00696,0.001927177,0.004942681,0.015463567,0.016414247,0.051353267
Walker County ,AL,4.220362062,0.760618762,0.089948037,0.056264857,0.34420113,0.189102816,0.078226098,0.087703279,0.276,0.394090143,0.071283513,0.136757923,0.045433794,0.183,0.089104391,0.177,0,0.88599046,0.004934612,0.015529101,0.022173426,0.004010757,0.007694665,0.002556326,0.010296469,0.005013446,0.00995888,0,0.049850127,0.030187568,0.094999512,0.135646273,0.024535866,0.047072232,0.015638363,0.062988807,0.030669832,0.0609236,0,0.304958918,0.016584937,0.052192377,0.074523556,0.013479913,0.025861308,0.008591658,0.034605815,0.016849891,0.033471198,0,0.167543291,0.006860685,0.021590403,0.030828134,0.005576231,0.010698039,0.003554108,0.014315376,0.006970289,0.013846019,0,0.069307577,0.024206105,0.034562998,0.006251798,0.003984693,0.007814747,0.01552348,0,0.077704269,0.108768879,0.01967425,0.037745187,0.012539727,0.024592812,0.048852,0,0.244533367,0.02809213,0.053894949,0.01790501,0.035115162,0.069753955,0,0.349160107,0.009748585,0.00323868,0.006351674,0.012617182,0,0.063156512,0.006213431,0.012185731,0.024206152,0,0.121166215,0.008041782,0,0.040253908,0.032391,0.015771477,0,0.07894564,0,0.156820311
Walker County ,GA,-0.662128071,-0.186881357,-0.012355688,0.05537478,0.366709193,0.186121185,0.080388756,0.120525795,0.243,0.436676653,0.07104256,0.15227706,0.039764338,0.14,0.066670489,0.142,0,0.900331131,0.006674089,0.013456072,0.024180874,0.003933966,0.008432309,0.002201941,0.007752469,0.003691864,0.007863219,0,0.049855638,0.044197917,0.089110334,0.160133343,0.02605196,0.055841398,0.014581948,0.051339287,0.024448681,0.052072705,0,0.330159702,0.022432404,0.045227448,0.081274776,0.013222525,0.028341987,0.007400986,0.026056966,0.01240879,0.026429208,0,0.167570697,0.009688919,0.019534468,0.035103893,0.005711023,0.012241363,0.003196606,0.011254426,0.005359558,0.011415203,0,0.0723765,0.029287768,0.052630801,0.008562461,0.004792628,0.008035514,0.017114663,0,0.108513125,0.106112427,0.017263342,0.037003326,0.009662734,0.016200929,0.034506,0,0.218780465,0.031022627,0.066495837,0.017364158,0.029113446,0.062008085,0,0.393153585,0.010818152,0.00282496,0.004736442,0.010088044,0,0.063961828,0.006055196,0.010152386,0.021623343,0,0.137099778,0.005646536,0,0.035801071,0.01988,0.009467209,0,0.060025517,0,0.127847021
Walker County ,TX,2.708662895,2.042756053,0.01731256,0.036370613,0.479505557,0.134765866,0.054734072,0.149059215,0.081,0.477206551,0.08183314,0.099011936,0.034493155,0.102,0.049869126,0.197,0.188650286,0.613997341,0.005421375,0.00294602,0.017356295,0.002976321,0.003601125,0.001254537,0.003709803,0.001813771,0.007165011,0.006861327,0.02233146,0.071474722,0.03883995,0.228823193,0.039239445,0.047476774,0.01653966,0.048909567,0.023912523,0.094462595,0.09045886,0.294415137,0.020088094,0.010916035,0.064311154,0.011028314,0.013343429,0.0046485,0.013746118,0.006720656,0.026548876,0.025423619,0.082745883,0.008158618,0.00443346,0.026119458,0.004479061,0.005419326,0.001887951,0.005582875,0.00272954,0.010782612,0.010325598,0.033606575,0.012073796,0.071132034,0.012197984,0.005141523,0.007433453,0.029364665,0.028120064,0.091521962,0.038653731,0.006628484,0.008019967,0.002793946,0.004039399,0.015957,0.015280673,0.049733785,0.03905131,0.047249144,0.01646036,0.023797874,0.094009691,0.090025152,0.293003553,0.008102458,0.002822683,0.004080947,0.016121129,0.015437845,0.05024533,0.003415234,0.004937639,0.019505351,0.01867863,0.060793065,0.006795152,0.006507144,0.021178705,0.020094,0.009824218,0.009407825,0.030619511,0.037164106,0.120957476
Walton County ,FL,-0.223539954,0.454797624,-0.01763574,0.055365798,0.341753183,0.201549864,0.077803729,0.224257807,0.216,0.445585992,0.085107532,0.072417005,0.019791821,0.125,0.053475719,0.092,0,0.865655925,0.012416212,0.011959012,0.024670224,0.004712046,0.004009425,0.00109579,0.006920725,0.002960726,0.005093653,0,0.047927731,0.076640819,0.073818688,0.152280431,0.02908577,0.024748742,0.006763918,0.042719148,0.018275497,0.031441293,0,0.295840668,0.045199131,0.043534771,0.089807796,0.017153411,0.014595638,0.003989039,0.025193733,0.010778024,0.018542587,0,0.174472834,0.017448094,0.016805605,0.034668252,0.006621683,0.005634313,0.001539877,0.009725466,0.00416061,0.007157943,0,0.067351259,0.048439686,0.099926137,0.019086028,0.00443847,0.011992347,0.020631718,0,0.194130099,0.096246574,0.018383227,0.015642073,0.004275033,0.011550755,0.019872,0,0.18698168,0.037922724,0.032268003,0.008818958,0.023828031,0.040993911,0,0.385724154,0.006163233,0.001684433,0.004551186,0.007829893,0,0.073673839,0.001433264,0.003872551,0.006662364,0,0.062688209,0.001820848,0,0.017132907,0.0115,0.004919766,0,0.046291573,0,0.079640345
